,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gltp,3263.229593,0.206822937,0.037021131,5.587992864,2.30E-08,7.05E-07
Syt2,3.324075461,0.206829991,0.158361614,1.443846075,0.148782278,0.39236218
Gm36501,7.512459167,0.206830232,0.201517684,0.991621434,0.321382229,0.612871088
Tagln,5.049679328,0.206923363,0.173549124,1.167188026,0.243134446,0.523955028
Gm23264,1.448414025,0.206956454,0.114282566,2.232158668,0.025604478,NA
St6galnac4,1778.720695,0.207011048,0.045932319,4.503217899,6.69E-06,0.000111796
Anxa5,11667.01227,0.207083786,0.026960261,7.680468081,1.59E-14,1.15E-12
Cped1,39.7951071,0.207120227,0.194584678,1.053258647,0.292222466,0.582195146
Coq7,581.0421102,0.207121055,0.068906334,3.0010477,0.002690524,0.019607772
Gm7107,14.06585486,0.207191072,0.211801275,0.977609384,0.328267555,0.619774982
Gm7204,2.983024177,0.207215143,0.158714081,1.279976853,0.200553277,0.468160753
Gm44686,11.78742943,0.207279154,0.21151414,0.873124543,0.382595198,0.669251248
mt-Tl1,53.74396883,0.20740662,0.18177663,1.140914948,0.253905319,0.5382686
Gm43924,5.343878013,0.207407241,0.177228075,1.441260926,0.149510982,0.39372608
Zfp940,14.25905047,0.207495596,0.21307127,0.979503173,0.327331421,0.619128973
Mnat1,203.0356036,0.207521928,0.117442316,1.766237038,0.07735609,0.25740163
1110019D14Rik,43.12954239,0.20753542,0.191660415,1.07852591,0.280799125,0.571191866
Klhl2,485.9578028,0.207543557,0.075644854,2.741613337,0.006113826,0.038235112
Gm6394,0.68677198,0.207634459,0.077857245,1.806703373,0.070808541,NA
Med30,177.1499892,0.207660679,0.116848041,1.770837649,0.076587703,0.255936418
Snx16,188.1654895,0.207667202,0.117540223,1.755306029,0.079206976,0.261886179
Dtwd2,39.84866586,0.207764168,0.199303556,1.049854864,0.293784846,0.583411507
Gm7368,3.835466619,0.207804113,0.168290084,1.215241878,0.224273852,0.499607705
Decr1,387.25412,0.207890565,0.095173532,2.181289062,0.029162043,0.128352077
Gm49164,3.707248434,0.20791799,0.171409513,1.069096536,0.285026172,0.575884802
Arf4,2315.193208,0.208071123,0.04470638,4.653829781,3.26E-06,5.91E-05
Plekhb2,4249.793807,0.208097727,0.033096006,6.287966568,3.22E-10,1.36E-08
Prpsap2,406.8871823,0.208130148,0.090795832,2.291708582,0.021922465,0.104581399
Gm42778,5.690665734,0.208133162,0.189724076,1.119553774,0.262903964,0.548694276
Gm12474,29.09460401,0.208156805,0.197626479,0.957411374,0.33835966,0.631440332
Ndufaf1,150.1392751,0.20817896,0.12693455,1.635647527,0.101913377,0.308165732
Nat9,317.3378555,0.20840379,0.093305729,2.222907036,0.026222069,0.119349249
Axdnd1,3.351536525,0.208433902,0.155995915,1.596649273,0.110343909,0.325168544
Sh2d3c,353.5650166,0.208481445,0.084786117,2.448709912,0.014336886,0.075483719
Gm38387,5.713548643,0.20850401,0.191721298,0.920501614,0.35731069,0.648286066
Pank3,1400.978287,0.208521163,0.052636265,3.966586825,7.29E-05,0.000914767
AC124681.2,3.295028753,0.208533658,0.151846557,1.265435571,0.205715231,0.475728366
Inpp4a,498.5627647,0.208548217,0.072834215,2.860373242,0.004231427,0.028471255
Gm24011,5.925578464,0.208548716,0.190646186,1.035818581,0.300286787,0.590869185
Golga4,2099.618895,0.208579936,0.05045931,4.132749775,3.58E-05,0.000499014
Slc25a1,1104.891025,0.208612739,0.058880701,3.547799299,0.000388464,0.003932163
Cdc42ep3,152.4308644,0.208711313,0.125502142,1.662568659,0.096398809,0.297854229
mt-Tn,80.02481649,0.208762942,0.165981552,1.281558639,0.199997517,0.467422958
Gm13611,8.912494715,0.208827098,0.202921746,1.115993413,0.264424954,0.550586739
Cox7a2l,1671.632336,0.208892032,0.05414902,3.8614561,0.000112713,0.001343153
Chpf2,1285.395128,0.208916115,0.05453519,3.832979001,0.000126601,0.001483445
Dscr3,1198.91024,0.209007723,0.051898743,4.028359113,5.62E-05,0.000733222
Dhdh,265.4915837,0.209071285,0.103358787,2.021048742,0.04327472,0.171220599
Cep19,128.0537978,0.209078035,0.134158148,1.568120171,0.11685309,0.337625769
Vps29,1730.081707,0.209156403,0.042725087,4.893937374,9.88E-07,2.04E-05
Wsb2,5641.167414,0.209275503,0.033095705,6.322303088,2.58E-10,1.10E-08
Il4,41.14163826,0.209358549,0.188529699,1.09310855,0.274346143,0.563679487
Gm3375,72.91933215,0.209698921,0.160488011,1.295688734,0.195082744,0.461217325
Atp6ap1,9776.313008,0.209721296,0.029449342,7.121073871,1.07E-12,6.26E-11
Atpif1,1013.935841,0.209758845,0.064678031,3.244825801,0.001175225,0.009938288
Eif4ebp2,2509.593121,0.209777724,0.042028699,4.99547405,5.87E-07,1.29E-05
Pfkl,1725.067564,0.209796432,0.043319436,4.840315259,1.30E-06,2.60E-05
Ost4,766.7194307,0.209901139,0.061453109,3.413233533,0.000641969,0.005987382
Hey1,81.14494816,0.209912235,0.162948411,1.284132602,0.199095562,0.466309609
Harbi1,87.51511847,0.209927696,0.163413996,1.278767382,0.200978984,0.468815368
Arid1b,1015.293726,0.209963167,0.066246508,3.169584619,0.00152657,0.012327931
Isyna1,1934.836639,0.21000081,0.04589787,4.57512904,4.76E-06,8.22E-05
Ctbs,402.0155049,0.210203726,0.088788188,2.368958245,0.017838267,0.089146551
Apex1,281.064112,0.21026122,0.103854291,2.032473995,0.042105694,0.167853771
Prss16,10.40519902,0.210295349,0.208452745,1.110458267,0.266801602,0.55346411
Zfp951,103.8979235,0.210295951,0.150950952,1.387464259,0.165300242,0.419556302
Gm9083,2.875825437,0.210410724,0.152574122,2.01212548,0.044206711,0.173908226
Slc16a5,4.414480267,0.210519871,0.173463374,1.546481563,0.121988309,0.346837269
Ppp1r14a,5.387807836,0.210581245,0.183292657,1.177784895,0.238882372,0.518913434
Zfp944,147.6788406,0.210634372,0.130207012,1.623288952,0.10452765,0.313602387
Gm46404,7.050897208,0.210741896,0.197835875,0.979768196,0.327200555,0.619128973
Ddi2,2147.669743,0.210868363,0.041855596,5.039307863,4.67E-07,1.06E-05
Hace1,176.6276676,0.210906763,0.113118609,1.862885178,0.062478423,0.222414748
Acox3,2230.080601,0.210930651,0.041617994,5.0713306,3.95E-07,9.12E-06
Etfa,1298.702517,0.211004789,0.045899596,4.594836557,4.33E-06,7.60E-05
Cyth3,737.0363517,0.211056873,0.072719323,2.903445051,0.003690817,0.025373386
Tmem159,303.1780463,0.211067742,0.101047429,2.088427749,0.036759267,0.152314013
Kti12,183.2757943,0.211112559,0.115296313,1.828602581,0.067459166,0.234709764
Ppip5k1,468.6906424,0.211124558,0.078837814,2.674122336,0.007492511,0.04511239
Tsku,333.4738618,0.211179191,0.09606542,2.213252687,0.02688023,0.121454075
Gm29438,1.141205436,0.211190231,0.100100626,2.115289154,0.03440531,NA
Galnt15,3.675990425,0.211234023,0.158954785,1.064227003,0.287225877,0.578182231
Tsc22d3,614.0487923,0.211244872,0.067018169,3.150659207,0.001629024,0.013021563
Rab3d,1116.320819,0.211281172,0.063152715,3.351003545,0.000805193,0.007241797
Trappc2,183.3199206,0.211376428,0.12440479,1.698678972,0.089379688,0.282606557
Mrpl23,724.3006008,0.211468178,0.062345065,3.389306729,0.000700696,0.006456726
Gm37305,86.67365296,0.21148419,0.159842768,1.324128263,0.18546045,0.448770901
Cd37,2319.772596,0.211567946,0.03828637,5.524679926,3.30E-08,9.74E-07
Slc50a1,381.7505253,0.21159848,0.090396305,2.339485836,0.019310304,0.094415682
Pdxk,1513.578442,0.211613403,0.052114624,4.058791276,4.93E-05,0.000657223
Natd1,324.5932781,0.211677844,0.099819296,2.131641019,0.033036369,0.140607178
Cd93,1847.689229,0.211759857,0.050502753,4.196363912,2.71E-05,0.000387632
Fam234a,2057.90294,0.212081103,0.043273039,4.899882976,9.59E-07,1.99E-05
Fam160a2,288.5470143,0.212361276,0.099010975,2.146693653,0.031817678,0.136718573
Gm15899,67.76446206,0.2124687,0.175417291,1.217029264,0.223593082,0.498839376
Mesd,974.3697252,0.212691389,0.055139812,3.856183984,0.000115171,0.001367389
AC122335.1,5.45252938,0.212721308,0.182047416,1.373763235,0.169515198,0.426107933
Zfp382,82.13533196,0.21283161,0.153167332,1.376479724,0.16867316,0.424511222
D3Ertd751e,66.83539387,0.212926398,0.166654218,1.284533224,0.198955446,0.466201957
Kif13b,1476.083035,0.212948872,0.049424702,4.306143188,1.66E-05,0.000248419
Adhfe1,106.3878669,0.213059617,0.143422229,1.488011412,0.136747884,0.372214644
Ccrl2,137.4387584,0.213074824,0.134747295,1.569774947,0.116467478,0.336980577
Ftl1,121797.7297,0.213117923,0.048221724,4.419492799,9.89E-06,0.00015696
Mrps36,354.2126089,0.213279343,0.100288017,2.127397496,0.03338707,0.141763257
Asap2,65.40264925,0.213293527,0.175772026,1.221864021,0.221759053,0.496328854
Srek1ip1,342.8864976,0.213352609,0.087721214,2.435252779,0.01488139,0.077680758
Cd48,1714.937342,0.213580443,0.045350835,4.711167605,2.46E-06,4.60E-05
Ttc39c,117.2722032,0.213673976,0.144587746,1.486322172,0.137193925,0.372864051
Mir692-2,17.78584486,0.213812354,0.213881532,1.019353375,0.308035233,0.599309351
Ebpl,270.7987571,0.213838096,0.101897758,2.095559117,0.036121319,0.150457056
Tmem253,9.405067506,0.213898935,0.20604274,0.928444355,0.35317712,0.644994502
Tsks,1.726890784,0.213915557,0.118938074,1.90091808,0.057312744,NA
Hdhd2,482.5597936,0.214012498,0.079275764,2.698026095,0.006975197,0.042531553
Gnal,68.93550246,0.214047823,0.164365311,1.305699989,0.191654602,0.457102746
Gm6685,10.4138166,0.2140991,0.208534296,1.024956835,0.305383555,0.596316552
Pip4k2c,1573.116845,0.214173091,0.046136648,4.640942325,3.47E-06,6.25E-05
Pex7,283.3774038,0.214314271,0.095977996,2.233270853,0.025531088,0.117196049
Zbtb4,1068.565891,0.214331252,0.05821128,3.686078178,0.000227736,0.002474429
Fastkd2,409.9506391,0.21433247,0.077078624,2.774008917,0.005537016,0.035298204
Gm8116,122.6922633,0.214344466,0.156584197,1.363463931,0.172736345,0.430480028
Foxn3,487.1519703,0.214470425,0.087419229,2.459028597,0.013931352,0.073852297
Fzd5,135.539452,0.214484157,0.134802814,1.588824556,0.112100008,0.328502293
Arhgef6,1335.639013,0.214519288,0.052953119,4.053926697,5.04E-05,0.000665552
Gm26617,41.57508583,0.214566037,0.18682634,1.122814492,0.261516289,0.546859166
Uxt,87.76278718,0.214631449,0.148804745,1.429426374,0.152881722,0.399506618
Lrrc34,2.623685414,0.214707129,0.145841973,2.011455442,0.044277372,NA
Gm44968,1.601556386,0.214758077,0.130868164,1.822423142,0.068390806,NA
Mettl8,172.5437853,0.214775589,0.122366404,1.750785575,0.079982852,0.263533453
4930469K13Rik,2.999074023,0.214944009,0.150270496,1.131845493,0.257699398,0.542675513
Gm9523,6.59619279,0.21494797,0.190649479,1.113554876,0.265470194,0.551908462
9-Mar,87.687753,0.214950911,0.150480647,1.401186487,0.161158314,0.412678844
Abca5,48.2994048,0.214961725,0.181031248,1.162917353,0.244863036,0.526219341
Nedd4l,340.5836376,0.215069516,0.085360754,2.51537106,0.011890716,0.065435439
Emp2,497.5017885,0.215071409,0.081595424,2.646568732,0.008131298,0.04825248
Zfp942,159.3380501,0.215094902,0.121581123,1.761736148,0.078113887,0.259388264
Gm5776,34.35596659,0.215110824,0.20246034,1.036323011,0.300051475,0.590478173
Zfp72,52.84057121,0.215173012,0.183328037,1.194974273,0.232097082,0.510987841
Kitl,906.9811775,0.215308285,0.061307636,3.509821099,0.000448408,0.004444145
Stard9,856.4095374,0.215414334,0.070270102,3.070301854,0.002138425,0.016305998
Bloc1s6,641.8076262,0.215473579,0.064618845,3.335844648,0.000850407,0.007585026
Atp6ap2,5440.294964,0.215504045,0.037564586,5.736394298,9.67E-09,3.17E-07
Camk2b,35.6057738,0.215516214,0.202516529,1.101404289,0.270720739,0.558935269
Macf1,4574.750575,0.215624421,0.104790535,2.058260905,0.039565095,0.160518684
Pip4k2a,1084.448592,0.215626801,0.058997582,3.656879971,0.000255304,0.00274805
Lmo2,3064.1288,0.215635995,0.041285962,5.224514158,1.75E-07,4.30E-06
Gm11706,4.154264598,0.215771517,0.166485123,1.386669043,0.165542704,0.420039556
Celsr3,192.1914303,0.215831717,0.114069021,1.882124307,0.05981914,0.215705991
Chn2,496.3625841,0.215839239,0.084385742,2.560334093,0.010457158,0.058830629
Nr1d2,304.7785608,0.215853995,0.096607659,2.241801931,0.024974176,0.11519678
Mphosph10,503.3760287,0.215892437,0.072566384,2.972163923,0.002957088,0.021167971
Gmfb,2715.786234,0.216113695,0.039419403,5.481274233,4.22E-08,1.21E-06
Arl15,145.230692,0.216113776,0.135072158,1.6013926,0.109289991,0.323321232
Itfg1,1177.571468,0.216197849,0.059563285,3.629720445,0.000283728,0.002990174
Nin,884.5237178,0.216225268,0.06072391,3.562990416,0.000366654,0.003725418
4930520O04Rik,11.59245547,0.21632265,0.209852648,1.081219949,0.279599286,0.569900768
Snx14,453.6358042,0.216462391,0.079465089,2.728017632,0.00637162,0.039540805
Insl3,6.003102908,0.216548852,0.17710512,1.560972829,0.118530162,0.340422666
Edem3,1177.945674,0.216549899,0.054507048,3.972647609,7.11E-05,0.000893879
Atp6v1d,2321.729236,0.216550133,0.037950328,5.704009255,1.17E-08,3.80E-07
Plin3,2497.992633,0.216550755,0.039476747,5.484632507,4.14E-08,1.19E-06
4930551O13Rik,1.2915754,0.21660788,0.107821601,1.276108991,0.201916994,NA
Btf3l4,342.2668018,0.216637173,0.089295812,2.424623501,0.01532427,0.079478334
Cyb5rl,99.48813854,0.216984853,0.150558247,1.452624079,0.146328157,0.388706752
Il3ra,944.6340681,0.217149839,0.056040303,3.872466388,0.00010774,0.001289598
Wdr44,208.6947509,0.217276179,0.104593741,2.077961666,0.03771289,0.154952249
Thumpd1,679.3679557,0.217329283,0.064674333,3.359177281,0.000781749,0.007066398
Mkl2,972.9346329,0.217364503,0.061708205,3.519523087,0.000432323,0.004292639
Rexo5,66.97089213,0.217418082,0.171344233,1.270834114,0.20378767,0.473105257
Tmem14c,1926.608815,0.217424346,0.047245464,4.602368961,4.18E-06,7.35E-05
Gm35025,7.123026883,0.217509572,0.200822215,0.984405583,0.324916134,0.616404026
Gm6992,2.270288477,0.217567054,0.142881628,1.361814791,0.173256343,NA
Ddah2,96.87351921,0.217750339,0.144941588,1.497589279,0.134239994,0.367735535
Nrcam,229.5952215,0.217755176,0.102664868,2.103963111,0.035381665,0.148089018
Gm26631,7.530267387,0.217834884,0.201010539,1.004039066,0.315359784,0.607113439
Dgkh,196.3105121,0.217842702,0.116725784,1.863624311,0.062374481,0.22226419
Rtl6,61.94081177,0.217849043,0.16956266,1.263486487,0.2064144,0.476386795
Hcfc1r1,520.694008,0.217905924,0.070398371,3.092443262,0.001985162,0.015296364
Slc25a26,174.1744056,0.21790925,0.124892338,1.740051979,0.081849891,0.268043027
Gng5,1772.562105,0.217916627,0.047268954,4.610034599,4.03E-06,7.14E-05
Nop10,546.1038211,0.218003578,0.076318933,2.856239087,0.004286922,0.028748746
Gm20632,41.68861249,0.218052297,0.19744655,1.141831276,0.253524159,0.538155674
Tpk1,95.15958874,0.218112344,0.152783004,1.445025566,0.148450705,0.392115399
Trpm4,349.2799521,0.218150139,0.093003313,2.353767864,0.018584213,0.091811474
Tspan5,756.5754253,0.218256833,0.066318185,3.29165693,0.00099599,0.008644596
Slc46a1,423.0007893,0.218272817,0.081990381,2.654206552,0.007949515,0.047299965
Diaph3,76.75281146,0.218455949,0.168394604,1.322138182,0.186122142,0.449495697
Jup,598.4310125,0.218543067,0.079583461,2.764943282,0.005693269,0.036038016
Alg5,619.6518107,0.218686161,0.069256348,3.157933797,0.001588916,0.0127358
Fastkd5,59.3511134,0.218810244,0.172667199,1.269718628,0.204184875,0.473555118
A930024E05Rik,24.91377867,0.218864685,0.210279763,1.044921912,0.296059062,0.585904812
1810010D01Rik,7.161805322,0.218887964,0.193288728,1.191015399,0.23364754,0.512981773
Kif21a,39.18670424,0.218893421,0.195314263,1.076393705,0.281751217,0.572046795
Kpna1,1382.309951,0.218915572,0.049046615,4.462819763,8.09E-06,0.000131831
Gm47251,5.50784483,0.218916218,0.187145532,1.130625093,0.258212922,0.543118953
Stag2,1769.263103,0.218948471,0.046871306,4.669735799,3.02E-06,5.54E-05
Tfb1m,53.64659689,0.218960374,0.182640211,1.203341872,0.228844052,0.506293539
Gm47586,1.455672058,0.218982285,0.119802127,1.323313968,0.185730989,NA
Tceal8,489.8896461,0.21926985,0.076518575,2.860947638,0.004223768,0.028443446
Tmc7,9.634899952,0.219411092,0.207189634,0.980726428,0.326727667,0.618633475
Hs1bp3,924.2291777,0.219510184,0.057439778,3.821329967,0.000132734,0.00154521
Gm14834,5.417980245,0.21959294,0.186394294,1.320073089,0.186810617,0.450349514
Uchl3,200.5242254,0.219684733,0.131546295,1.655865117,0.097749137,0.299901565
Commd6,349.3941756,0.219693429,0.098916046,2.220423809,0.026390012,0.119843189
Rhbdl3,2.655371023,0.219867681,0.137271722,1.616161668,0.106059364,NA
Lcp1,27359.37036,0.219957941,0.0274985,7.998993343,1.25E-15,1.03E-13
Yjefn3,22.78439298,0.220028218,0.212518623,0.998422793,0.318074386,0.609920167
BC051142,1.535745354,0.220031303,0.125403662,2.291025544,0.021961936,NA
Spcs3,1935.390373,0.22005477,0.046949311,4.687274543,2.77E-06,5.13E-05
Slc27a3,32.72542616,0.220092078,0.209929919,1.059159051,0.289527351,0.579521623
Fam219a,1384.682952,0.220114044,0.048104094,4.57321859,4.80E-06,8.28E-05
Gsta2,6.919382486,0.220307712,0.194586881,1.046843175,0.295171914,0.585157738
Gm14421,3.879201761,0.220484465,0.165673192,1.469421256,0.141718565,0.381041335
Top1mt,146.7235531,0.220533744,0.126122944,1.741990161,0.081510166,0.267327025
Adal,116.4165802,0.220620819,0.151374172,1.463214974,0.143408565,0.383370284
5830432E09Rik,416.2099866,0.220725597,0.083204871,2.642605255,0.008227089,0.048642023
Diaph2,1143.947068,0.220744855,0.057034583,3.867918116,0.000109769,0.001310966
Thap4,222.1547137,0.22077386,0.104690978,2.103345992,0.035435536,0.148177446
Rassf8,3573.598934,0.22084731,0.045468062,4.856342692,1.20E-06,2.43E-05
Bcat2,875.660042,0.22108741,0.061237995,3.611401439,0.000304547,0.00316819
E230025N22Rik,3.202544092,0.221093332,0.162196497,1.285723374,0.198539621,0.46581893
Zfp97,34.52096906,0.221155594,0.201271977,1.090055141,0.275688855,0.565214698
Gm16278,18.43840671,0.221168883,0.213911555,1.06803172,0.285506204,0.576406732
Pnpla8,1028.002626,0.221180506,0.056705386,3.900541576,9.60E-05,0.001165238
Sumf2,445.4119237,0.221335285,0.079876019,2.766972061,0.00565796,0.035870802
Pgam1,11546.91183,0.221486847,0.033971555,6.519377014,7.06E-11,3.21E-09
Vsig4,4.275642197,0.221488808,0.170238317,1.840687947,0.065667301,0.230784677
5031425F14Rik,5.565028853,0.221507442,0.183454546,1.245093077,0.213097538,0.484592803
Arl11,1977.234553,0.221623069,0.037779338,5.865157513,4.49E-09,1.59E-07
Fbxo33,1058.708021,0.221663108,0.066594195,3.330885147,0.000865703,0.007691696
Gm47956,1.255680802,0.221691396,0.108167747,1.463632505,0.143294386,NA
Slc12a2,681.3121133,0.22182458,0.143995703,1.536508119,0.124413808,0.351131152
Gm9888,5.961814867,0.221924308,0.169805023,1.296167544,0.194917769,0.460940671
BC022960,3.396300226,0.221961018,0.167229405,1.229815584,0.218766171,0.492368834
0610012G03Rik,1670.692315,0.222021752,0.046935393,4.730231991,2.24E-06,4.24E-05
Fmo5,39.51146649,0.222043537,0.201126607,1.206369287,0.227675133,0.504606905
Gm9207,1.65283206,0.22205076,0.126634706,2.350081008,0.018769326,NA
Bnip3l-ps,196.7259778,0.22208694,0.108964717,2.034361199,0.041915191,0.167277172
Gm10250,208.0694568,0.222156747,0.135589048,1.64186116,0.100618781,0.305740871
Trim6,25.87824418,0.222194939,0.20652247,1.034647253,0.300833678,0.591296308
Gm38158,25.29909211,0.222241428,0.210375579,1.083821147,0.278444107,0.568623677
Clba1,95.34234667,0.222254644,0.152445005,1.446427768,0.148057258,0.391880554
Gm7935,9.290426649,0.222328614,0.206316531,1.112482119,0.265930914,0.552368087
Mfsd3,128.6674189,0.222363541,0.139687353,1.590362147,0.111753198,0.327724072
