,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
Sdk1.2,7.52E-21,-0.405058238,0.281,0.308,2.02E-16,3,Sdk1
Nrxn1,1.77E-17,-0.404145277,0.25,0.297,4.75E-13,3,Nrxn1
Mlph.2,5.23E-27,-0.399373441,0.222,0.275,1.40E-22,3,Mlph
Golm1.2,6.34E-46,-0.398132521,0.421,0.447,1.70E-41,3,Golm1
Dennd4a.1,4.20E-54,-0.397934983,0.773,0.796,1.13E-49,3,Dennd4a
Ssbp2.1,7.47E-28,-0.393673359,0.386,0.436,2.01E-23,3,Ssbp2
Rcsd1.1,3.54E-37,-0.392059423,0.384,0.424,9.51E-33,3,Rcsd1
Soga1.1,7.20E-55,-0.391677751,0.498,0.505,1.93E-50,3,Soga1
Tcf7l2.1,8.00E-30,-0.384162221,0.3,0.338,2.15E-25,3,Tcf7l2
Fkbp5.1,4.49E-34,-0.382204515,0.407,0.42,1.20E-29,3,Fkbp5
Atg16l2.1,1.58E-33,-0.381546472,0.242,0.26,4.25E-29,3,Atg16l2
Cd81.2,8.24E-44,-0.378530825,0.426,0.445,2.21E-39,3,Cd81
Ptprd,1.53E-14,-0.377419077,0.241,0.282,4.11E-10,3,Ptprd
Cryl1.1,4.57E-36,-0.372568209,0.27,0.295,1.23E-31,3,Cryl1
Inpp4b,5.36E-34,-0.370672534,0.857,0.867,1.44E-29,3,Inpp4b
Gm17231.1,1.06E-20,-0.369472772,0.23,0.274,2.84E-16,3,Gm17231
Mertk.2,7.29E-69,-0.369012836,0.921,0.92,1.96E-64,3,Mertk
Tjp1.1,5.39E-44,-0.368574673,0.354,0.367,1.45E-39,3,Tjp1
Phf14.2,2.33E-54,-0.3633579,0.65,0.649,6.26E-50,3,Phf14
Tubgcp5.2,2.24E-36,-0.3617319,0.404,0.432,6.02E-32,3,Tubgcp5
Trim2.1,1.61E-38,-0.35995834,0.238,0.252,4.32E-34,3,Trim2
March1.1,3.19E-33,-0.357593295,0.57,0.593,8.57E-29,3,1-Mar
Adap2os.1,2.02E-40,-0.354852007,0.501,0.525,5.43E-36,3,Adap2os
Mgat4a.2,3.92E-42,-0.353487535,0.565,0.582,1.05E-37,3,Mgat4a
Sort1.2,1.85E-30,-0.352942293,0.257,0.285,4.98E-26,3,Sort1
Apc.1,7.89E-58,-0.351629745,0.467,0.457,2.12E-53,3,Apc
Nav2.2,2.18E-87,-0.351272978,0.953,0.923,5.84E-83,3,Nav2
Prex1.1,2.34E-49,-0.34903362,0.565,0.576,6.27E-45,3,Prex1
Scoc.2,3.92E-44,-0.346607655,0.304,0.323,1.05E-39,3,Scoc
Lpcat2.1,4.67E-45,-0.346577859,0.708,0.735,1.25E-40,3,Lpcat2
Qk.2,1.34E-58,-0.346534449,0.941,0.937,3.60E-54,3,Qk
Slc7a8.1,3.32E-33,-0.345267278,0.48,0.505,8.92E-29,3,Slc7a8
Rassf2.1,2.17E-34,-0.344270623,0.299,0.323,5.82E-30,3,Rassf2
Plcl2.1,5.87E-51,-0.344203526,0.809,0.796,1.58E-46,3,Plcl2
Fcrls.2,8.88E-32,-0.343319982,0.451,0.485,2.38E-27,3,Fcrls
Pten.1,5.42E-45,-0.341521143,0.458,0.467,1.46E-40,3,Pten
Slc9a9.1,6.62E-33,-0.340812185,0.843,0.868,1.78E-28,3,Slc9a9
Smarca2.1,1.23E-40,-0.340174097,0.422,0.443,3.30E-36,3,Smarca2
Laptm5.1,1.14E-39,-0.338629598,0.413,0.431,3.05E-35,3,Laptm5
Rtn4rl1.2,1.17E-25,-0.337265252,0.361,0.401,3.13E-21,3,Rtn4rl1
Itgam.1,4.38E-32,-0.335668444,0.525,0.571,1.18E-27,3,Itgam
Git2.1,1.09E-41,-0.335061693,0.514,0.532,2.93E-37,3,Git2
Tbc1d16.1,1.26E-28,-0.333975246,0.374,0.411,3.38E-24,3,Tbc1d16
Gm42418.1,1.27E-30,-0.333348838,0.986,0.982,3.42E-26,3,Gm42418
Acss1.1,7.15E-27,-0.330710442,0.292,0.321,1.92E-22,3,Acss1
Ncf1.1,1.39E-25,-0.327869821,0.282,0.321,3.73E-21,3,Ncf1
Pik3cg.1,3.52E-30,-0.319742477,0.246,0.268,9.44E-26,3,Pik3cg
Cask.1,7.94E-37,-0.319412994,0.498,0.497,2.13E-32,3,Cask
Sncaip.1,2.21E-18,-0.316418975,0.264,0.297,5.93E-14,3,Sncaip
Rptor.2,2.02E-43,-0.315751687,0.653,0.658,5.41E-39,3,Rptor
Aftph,8.66E-41,-0.315620335,0.517,0.517,2.32E-36,3,Aftph
Cds1.2,5.37E-37,-0.313859611,0.265,0.279,1.44E-32,3,Cds1
Slc12a6.1,6.11E-42,-0.310658609,0.626,0.632,1.64E-37,3,Slc12a6
Ppp1r21.1,7.82E-37,-0.309152756,0.332,0.341,2.10E-32,3,Ppp1r21
Map3k3.1,1.98E-39,-0.308951241,0.482,0.491,5.30E-35,3,Map3k3
Fli1.1,6.92E-38,-0.307503017,0.808,0.831,1.86E-33,3,Fli1
Pip4k2a.1,8.58E-46,-0.306173899,0.83,0.826,2.30E-41,3,Pip4k2a
Csad.1,4.03E-32,-0.305566174,0.26,0.272,1.08E-27,3,Csad
Kdm2b.1,7.27E-29,-0.305068539,0.289,0.302,1.95E-24,3,Kdm2b
Tsc22d4.1,1.39E-35,-0.302958894,0.383,0.39,3.72E-31,3,Tsc22d4
Gna15.1,2.58E-30,-0.300791278,0.332,0.354,6.92E-26,3,Gna15
Arid4a.1,8.73E-38,-0.298511911,0.389,0.4,2.34E-33,3,Arid4a
Gtf2i.1,8.42E-38,-0.295292953,0.366,0.368,2.26E-33,3,Gtf2i
Zeb1.1,2.96E-28,-0.294420979,0.617,0.631,7.94E-24,3,Zeb1
Klf3.1,1.53E-29,-0.290707449,0.269,0.288,4.11E-25,3,Klf3
Cttnbp2nl.1,3.11E-33,-0.290032612,0.584,0.592,8.35E-29,3,Cttnbp2nl
Mvb12b.2,7.74E-32,-0.289204913,0.43,0.44,2.08E-27,3,Mvb12b
Znrf1,1.48E-19,-0.287495362,0.266,0.287,3.98E-15,3,Znrf1
Picalm.1,1.58E-30,-0.285871245,0.743,0.755,4.25E-26,3,Picalm
Abi3.1,5.94E-33,-0.284307006,0.407,0.42,1.59E-28,3,Abi3
Ttc7,3.19E-26,-0.280463581,0.237,0.255,8.57E-22,3,Ttc7
Pag1.2,1.66E-49,-0.279865116,0.9,0.876,4.45E-45,3,Pag1
Ptprj.1,4.43E-33,-0.279374722,0.825,0.836,1.19E-28,3,Ptprj
Nr3c2,7.50E-22,-0.278249862,0.349,0.353,2.01E-17,3,Nr3c2
Arsb.1,6.26E-31,-0.277544831,0.44,0.43,1.68E-26,3,Arsb
Ikzf1.1,4.75E-35,-0.277235199,0.832,0.833,1.27E-30,3,Ikzf1
Pwwp2a.1,3.15E-44,-0.275493471,0.506,0.491,8.44E-40,3,Pwwp2a
Abl1.1,1.08E-33,-0.275252718,0.372,0.374,2.89E-29,3,Abl1
Vav2.1,2.16E-26,-0.275038121,0.317,0.335,5.80E-22,3,Vav2
Plcl1.1,6.15E-40,-0.273916209,0.869,0.845,1.65E-35,3,Plcl1
Ubash3b.1,8.63E-35,-0.273423834,0.783,0.771,2.32E-30,3,Ubash3b
Rap1gds1.1,7.33E-44,-0.273227987,0.791,0.772,1.97E-39,3,Rap1gds1
Foxn3.1,2.57E-29,-0.271269124,0.898,0.904,6.90E-25,3,Foxn3
Bmp2k.1,7.75E-46,-0.267552085,0.739,0.707,2.08E-41,3,Bmp2k
Arglu1.1,1.84E-43,-0.267355746,0.524,0.508,4.93E-39,3,Arglu1
Pik3cd,1.46E-28,-0.266533729,0.451,0.454,3.92E-24,3,Pik3cd
Ppp1r9a.1,1.20E-35,-0.266473793,0.695,0.679,3.21E-31,3,Ppp1r9a
Hpgds.1,5.80E-44,-0.265925163,0.779,0.765,1.56E-39,3,Hpgds
Tnrc6b,4.21E-35,-0.265046164,0.646,0.628,1.13E-30,3,Tnrc6b
Rfx3.1,2.14E-36,-0.262627887,0.308,0.295,5.76E-32,3,Rfx3
Herc2.1,5.98E-50,-0.26089206,0.669,0.636,1.60E-45,3,Herc2
Il10ra.1,1.52E-34,-0.260582246,0.399,0.405,4.08E-30,3,Il10ra
Hexb.2,6.17E-55,-0.259930291,0.952,0.908,1.66E-50,3,Hexb
Arrb2.1,2.71E-22,-0.258752765,0.253,0.27,7.26E-18,3,Arrb2
Fam91a1.1,1.23E-29,-0.257426141,0.314,0.321,3.31E-25,3,Fam91a1
Tab2,2.25E-39,-0.256980309,0.392,0.382,6.04E-35,3,Tab2
Tia1,1.04E-30,-0.252457752,0.251,0.251,2.80E-26,3,Tia1
Asxl1,8.88E-28,-0.250824745,0.393,0.391,2.38E-23,3,Asxl1
9130015G15Rik.1,9.59E-27,-0.24945306,0.273,0.276,2.57E-22,3,9130015G15Rik
Jarid2,8.30E-30,-0.247489651,0.304,0.301,2.23E-25,3,Jarid2
Rp2.1,2.99E-24,-0.247095606,0.252,0.256,8.01E-20,3,Rp2
Rgl1,6.76E-16,-0.246593064,0.234,0.259,1.81E-11,3,Rgl1
Nbea.1,1.54E-25,-0.246583957,0.389,0.379,4.14E-21,3,Nbea
Epb41l2.1,1.00E-48,-0.245301505,0.944,0.905,2.70E-44,3,Epb41l2
Calm2.1,2.42E-29,-0.245264246,0.308,0.302,6.50E-25,3,Calm2
Atxn1.1,3.24E-26,-0.245140882,0.552,0.518,8.68E-22,3,Atxn1
AW554918,7.82E-31,-0.243896228,0.344,0.331,2.10E-26,3,AW554918
Rnf216.1,2.05E-41,-0.243857337,0.679,0.652,5.49E-37,3,Rnf216
Dleu2.1,4.73E-31,-0.243768101,0.888,0.876,1.27E-26,3,Dleu2
Gspt1.1,2.34E-25,-0.242552477,0.256,0.258,6.28E-21,3,Gspt1
Tacc1.1,1.20E-35,-0.241186583,0.63,0.604,3.21E-31,3,Tacc1
Agps.2,3.97E-35,-0.240809682,0.431,0.416,1.07E-30,3,Agps
Zmynd11.1,4.39E-34,-0.238989532,0.374,0.367,1.18E-29,3,Zmynd11
Sik2.1,1.24E-32,-0.238345827,0.361,0.348,3.32E-28,3,Sik2
Wnk1.1,2.03E-37,-0.237785777,0.829,0.807,5.44E-33,3,Wnk1
Fam49b.1,1.50E-40,-0.23675204,0.883,0.856,4.04E-36,3,Fam49b
Ccm2,2.26E-20,-0.235355427,0.245,0.252,6.08E-16,3,Ccm2
Sdccag8.1,3.57E-33,-0.233851267,0.433,0.419,9.57E-29,3,Sdccag8
Smad3.1,6.39E-26,-0.2332763,0.371,0.368,1.71E-21,3,Smad3
Srrm2.1,2.65E-28,-0.23300956,0.808,0.798,7.12E-24,3,Srrm2
Rbm5,1.76E-43,-0.232771874,0.516,0.493,4.71E-39,3,Rbm5
Zfp608.1,2.69E-32,-0.232535192,0.389,0.372,7.23E-28,3,Zfp608
Pacs1,6.29E-24,-0.232176112,0.418,0.411,1.69E-19,3,Pacs1
Akap8l.1,2.13E-43,-0.232099225,0.529,0.5,5.72E-39,3,Akap8l
Stambpl1.1,4.98E-26,-0.230275085,0.265,0.262,1.34E-21,3,Stambpl1
Parp8,2.03E-23,-0.229238445,0.55,0.551,5.44E-19,3,Parp8
Snx6,4.45E-32,-0.225264918,0.314,0.301,1.19E-27,3,Snx6
Ppcdc.2,1.38E-33,-0.221931843,0.47,0.45,3.71E-29,3,Ppcdc
Clasp2.1,7.53E-42,-0.221427355,0.671,0.635,2.02E-37,3,Clasp2
4930517O19Rik.2,6.77E-22,-0.22082858,0.33,0.324,1.82E-17,3,4930517O19Rik
F11r.1,3.14E-29,-0.220067703,0.405,0.396,8.41E-25,3,F11r
Arhgap22.1,2.49E-20,-0.219342089,0.558,0.56,6.68E-16,3,Arhgap22
Senp2.2,2.10E-36,-0.218168481,0.452,0.43,5.64E-32,3,Senp2
Rapgef1.1,8.90E-30,-0.218130213,0.459,0.45,2.39E-25,3,Rapgef1
Anks1,3.79E-41,-0.218076131,0.431,0.402,1.02E-36,3,Anks1
Pitpnc1.1,3.22E-14,-0.216378251,0.736,0.741,8.64E-10,3,Pitpnc1
Dock8.1,7.55E-25,-0.215960906,0.877,0.879,2.03E-20,3,Dock8
Itpr2.1,4.43E-37,-0.215351061,0.658,0.629,1.19E-32,3,Itpr2
Prkn.1,4.56E-22,-0.213736366,0.691,0.679,1.22E-17,3,Prkn
Spi1.1,2.12E-36,-0.213734001,0.402,0.381,5.69E-32,3,Spi1
Pld4.1,6.00E-26,-0.212915471,0.29,0.289,1.61E-21,3,Pld4
Snrnp70.1,6.05E-45,-0.212545552,0.688,0.647,1.62E-40,3,Snrnp70
Arid1a.1,1.29E-36,-0.210740539,0.524,0.499,3.47E-32,3,Arid1a
Fermt3.1,1.24E-30,-0.210699624,0.444,0.427,3.34E-26,3,Fermt3
Tbc1d9.1,4.93E-30,-0.210142433,0.427,0.404,1.32E-25,3,Tbc1d9
Rnf169,1.79E-26,-0.209838,0.512,0.494,4.81E-22,3,Rnf169
Strada.1,1.31E-27,-0.209817069,0.262,0.253,3.52E-23,3,Strada
Fam117b.1,6.19E-31,-0.20905476,0.363,0.343,1.66E-26,3,Fam117b
Helz,1.20E-33,-0.208891006,0.358,0.338,3.21E-29,3,Helz
P2rx7.2,1.71E-34,-0.206709164,0.479,0.422,4.59E-30,3,P2rx7
Cep170.1,2.25E-28,-0.206672743,0.37,0.361,6.03E-24,3,Cep170
Mef2a.1,6.40E-34,-0.206640591,0.969,0.936,1.72E-29,3,Mef2a
Tmem135.2,8.68E-44,-0.206121736,0.629,0.584,2.33E-39,3,Tmem135
Rhoh.1,5.87E-26,-0.20503296,0.424,0.415,1.57E-21,3,Rhoh
Thada,1.47E-45,-0.203858518,0.421,0.381,3.94E-41,3,Thada
Snx29.1,2.37E-21,-0.202921968,0.858,0.859,6.36E-17,3,Snx29
Cebpz.1,7.40E-24,-0.20209591,0.253,0.253,1.98E-19,3,Cebpz
Dennd1a.2,4.93E-30,-0.202060036,0.619,0.586,1.32E-25,3,Dennd1a
Apbb1ip.2,6.26E-25,-0.201486648,0.87,0.868,1.68E-20,3,Apbb1ip
Kat6a,5.99E-33,-0.199510163,0.412,0.393,1.61E-28,3,Kat6a
Casp8,4.29E-31,-0.198832028,0.347,0.332,1.15E-26,3,Casp8
Apba1.1,5.92E-19,-0.196305367,0.509,0.499,1.59E-14,3,Apba1
Slc36a1.1,7.65E-22,-0.196141993,0.266,0.266,2.05E-17,3,Slc36a1
Vrk2.1,5.62E-26,-0.193988576,0.446,0.436,1.51E-21,3,Vrk2
Plxdc2.2,9.43E-72,-0.19283374,0.973,0.929,2.53E-67,3,Plxdc2
Acap2.1,4.83E-37,-0.19039221,0.678,0.645,1.30E-32,3,Acap2
Zfp652.1,1.64E-29,-0.1900603,0.615,0.589,4.41E-25,3,Zfp652
Mon2,3.74E-27,-0.189300202,0.367,0.352,1.00E-22,3,Mon2
Cntrl,1.29E-26,-0.187972973,0.296,0.285,3.46E-22,3,Cntrl
Itm2b.1,4.91E-34,-0.186591684,0.694,0.659,1.32E-29,3,Itm2b
Epc2,2.06E-25,-0.185755088,0.27,0.258,5.53E-21,3,Epc2
Mbnl1,2.23E-13,-0.185742655,0.917,0.915,5.97E-09,3,Mbnl1
AC149090.1,8.11E-29,-0.185681627,0.863,0.828,2.18E-24,3,AC149090.1
Rcbtb2.1,6.77E-25,-0.18475613,0.44,0.421,1.82E-20,3,Rcbtb2
Gm16337.1,2.95E-24,-0.184235328,0.419,0.405,7.93E-20,3,Gm16337
Lrp5.1,3.35E-24,-0.183543222,0.27,0.264,8.98E-20,3,Lrp5
Sesn1,5.60E-26,-0.183408608,0.296,0.278,1.50E-21,3,Sesn1
Itch,1.34E-30,-0.183393853,0.537,0.511,3.61E-26,3,Itch
Camk1.1,4.91E-34,-0.18222247,0.395,0.368,1.32E-29,3,Camk1
Dnm2.1,1.34E-34,-0.181860777,0.537,0.509,3.60E-30,3,Dnm2
Mtr.1,7.23E-29,-0.180145138,0.255,0.243,1.94E-24,3,Mtr
Pnisr.1,2.35E-29,-0.179319827,0.575,0.545,6.30E-25,3,Pnisr
Map3k5,3.91E-20,-0.178708279,0.447,0.442,1.05E-15,3,Map3k5
Ncoa3,4.23E-37,-0.178503871,0.465,0.427,1.13E-32,3,Ncoa3
Bicra.1,1.74E-18,-0.178045872,0.31,0.307,4.68E-14,3,Bicra
Gdi2.1,5.31E-38,-0.177293237,0.521,0.482,1.43E-33,3,Gdi2
Chd6,1.19E-41,-0.177004521,0.428,0.382,3.20E-37,3,Chd6
Mapkap1,2.52E-33,-0.176310978,0.368,0.337,6.75E-29,3,Mapkap1
Ldlrad4.1,2.19E-28,-0.175928011,0.956,0.92,5.87E-24,3,Ldlrad4
Foxp1.1,1.40E-22,-0.175915452,0.698,0.653,3.77E-18,3,Foxp1
Msi2,6.35E-29,-0.175695358,0.462,0.424,1.70E-24,3,Msi2
Unc93b1.2,8.84E-33,-0.174827344,0.743,0.703,2.37E-28,3,Unc93b1
Gfm2.1,2.02E-30,-0.174764858,0.37,0.348,5.42E-26,3,Gfm2
Tnrc18,1.90E-45,-0.174321051,0.432,0.382,5.11E-41,3,Tnrc18
Vgll4.1,7.72E-31,-0.173451981,0.397,0.368,2.07E-26,3,Vgll4
Ndfip1,3.31E-31,-0.173279951,0.361,0.328,8.88E-27,3,Ndfip1
E2f3.2,2.98E-31,-0.172574645,0.396,0.364,8.00E-27,3,E2f3
Evi5.1,2.23E-30,-0.172262917,0.302,0.274,5.98E-26,3,Evi5
Kdm3b.1,2.14E-32,-0.171367706,0.439,0.408,5.75E-28,3,Kdm3b
Osbpl11.1,6.81E-32,-0.170597811,0.474,0.443,1.83E-27,3,Osbpl11
Dpysl2.1,9.99E-16,-0.170361441,0.297,0.297,2.68E-11,3,Dpysl2
Mia2,2.12E-36,-0.168397044,0.403,0.363,5.70E-32,3,Mia2
Bach2.1,1.99E-26,-0.16823405,0.588,0.541,5.34E-22,3,Bach2
Arhgef6,3.52E-28,-0.168141827,0.305,0.281,9.44E-24,3,Arhgef6
Ip6k1,6.59E-43,-0.166459337,0.336,0.298,1.77E-38,3,Ip6k1
2610020C07Rik.1,2.15E-28,-0.165237026,0.29,0.264,5.77E-24,3,2610020C07Rik
Rreb1.1,6.88E-18,-0.164196849,0.883,0.869,1.85E-13,3,Rreb1
Arhgap12.1,6.46E-34,-0.163893155,0.497,0.456,1.73E-29,3,Arhgap12
Ubr3,1.02E-31,-0.163157052,0.443,0.41,2.74E-27,3,Ubr3
Smurf2,1.19E-40,-0.161622704,0.459,0.417,3.20E-36,3,Smurf2
Atf7ip,7.15E-44,-0.161385581,0.444,0.391,1.92E-39,3,Atf7ip
Armh3.1,4.98E-25,-0.161309015,0.315,0.297,1.34E-20,3,Armh3
Stk4.1,9.21E-28,-0.1611467,0.324,0.301,2.47E-23,3,Stk4
Atp2c1.1,7.19E-35,-0.160965221,0.496,0.449,1.93E-30,3,Atp2c1
Ktn1,1.30E-35,-0.160634871,0.454,0.413,3.50E-31,3,Ktn1
Jak1,1.13E-29,-0.16010724,0.466,0.426,3.02E-25,3,Jak1
Rbpj.2,3.13E-49,-0.158928112,0.464,0.307,8.39E-45,3,Rbpj
Tpm3,4.58E-39,-0.15860736,0.469,0.426,1.23E-34,3,Tpm3
Fbrsl1.1,6.05E-25,-0.158594866,0.384,0.365,1.62E-20,3,Fbrsl1
Fut8,1.21E-21,-0.158057975,0.29,0.271,3.26E-17,3,Fut8
Lysmd4.1,9.68E-27,-0.157407485,0.823,0.771,2.60E-22,3,Lysmd4
Copg2,1.13E-25,-0.157277344,0.316,0.289,3.03E-21,3,Copg2
Frmd4b,1.67E-22,-0.157233491,0.851,0.82,4.48E-18,3,Frmd4b
Sfpq,8.03E-41,-0.155571701,0.472,0.426,2.16E-36,3,Sfpq
Bcl9.1,7.44E-29,-0.155498718,0.269,0.243,2.00E-24,3,Bcl9
Stag2,5.23E-34,-0.153882243,0.461,0.42,1.40E-29,3,Stag2
Dcakd.1,1.99E-25,-0.153877112,0.317,0.294,5.33E-21,3,Dcakd
Itga6.2,8.75E-21,-0.153507902,0.498,0.47,2.35E-16,3,Itga6
4732471J01Rik,3.66E-27,-0.153383395,0.26,0.236,9.82E-23,3,4732471J01Rik
Mef2d.1,1.64E-26,-0.152601059,0.321,0.301,4.40E-22,3,Mef2d
Pkn1,7.57E-40,-0.15213858,0.406,0.365,2.03E-35,3,Pkn1
Mef2c.1,1.72E-17,-0.15147618,0.912,0.898,4.63E-13,3,Mef2c
Disc1.1,1.90E-29,-0.151413137,0.339,0.311,5.10E-25,3,Disc1
Nuak1.1,8.21E-25,-0.151395636,0.45,0.42,2.20E-20,3,Nuak1
Pbx3,3.26E-19,-0.15115428,0.321,0.299,8.73E-15,3,Pbx3
Med13l,4.52E-28,-0.151106901,0.535,0.498,1.21E-23,3,Med13l
Epb41,5.94E-32,-0.149950403,0.323,0.284,1.59E-27,3,Epb41
Rffl.1,1.62E-19,-0.149638276,0.42,0.397,4.34E-15,3,Rffl
Tspan14.1,4.54E-36,-0.148505671,0.446,0.405,1.22E-31,3,Tspan14
5330438D12Rik.1,2.36E-31,-0.148403892,0.676,0.621,6.34E-27,3,5330438D12Rik
Ccni,6.36E-21,-0.148208496,0.25,0.236,1.71E-16,3,Ccni
Phf21a,9.14E-21,-0.147790525,0.647,0.614,2.45E-16,3,Phf21a
Adam10.1,1.66E-42,-0.147708941,0.468,0.412,4.44E-38,3,Adam10
Myo18a,1.17E-20,-0.147685663,0.251,0.237,3.15E-16,3,Myo18a
Specc1.1,4.30E-31,-0.147562212,0.728,0.676,1.15E-26,3,Specc1
Fcho2,8.55E-32,-0.147145422,0.651,0.604,2.30E-27,3,Fcho2
Klf12.2,1.80E-29,-0.14697665,0.649,0.593,4.84E-25,3,Klf12
Crlf3,5.61E-37,-0.145933492,0.536,0.486,1.51E-32,3,Crlf3
P2ry6.1,1.72E-31,-0.145507866,0.438,0.4,4.63E-27,3,P2ry6
Trio.1,1.36E-32,-0.144908137,0.525,0.481,3.64E-28,3,Trio
Nfatc1,3.35E-22,-0.144509946,0.302,0.287,9.00E-18,3,Nfatc1
Cyfip1.1,7.34E-28,-0.143706963,0.743,0.698,1.97E-23,3,Cyfip1
Rsf1,2.87E-31,-0.143653695,0.399,0.357,7.71E-27,3,Rsf1
Lpin2.1,4.56E-35,-0.142263293,0.528,0.48,1.22E-30,3,Lpin2
Rbm39,1.78E-19,-0.141787619,0.851,0.827,4.79E-15,3,Rbm39
Hook3,1.44E-38,-0.141223502,0.425,0.376,3.86E-34,3,Hook3
Rab43,6.15E-22,-0.141106555,0.26,0.244,1.65E-17,3,Rab43
Cd300c2.1,9.50E-25,-0.140773721,0.292,0.272,2.55E-20,3,Cd300c2
Fam168a.1,1.75E-31,-0.139797907,0.442,0.396,4.69E-27,3,Fam168a
Kif13a,2.25E-30,-0.13940483,0.306,0.275,6.05E-26,3,Kif13a
Cd37.1,3.66E-29,-0.138596153,0.479,0.437,9.81E-25,3,Cd37
Fyco1,3.53E-24,-0.137965671,0.27,0.248,9.46E-20,3,Fyco1
Nckap1l.1,5.47E-28,-0.137807065,0.579,0.54,1.47E-23,3,Nckap1l
Sppl3,1.87E-39,-0.137460622,0.558,0.498,5.01E-35,3,Sppl3
Srsf7,8.80E-34,-0.137457776,0.455,0.409,2.36E-29,3,Srsf7
Tmem273.1,9.36E-28,-0.137266734,0.281,0.256,2.51E-23,3,Tmem273
Slc8a1.1,1.75E-17,-0.136579905,0.952,0.924,4.69E-13,3,Slc8a1
Wwp1.1,2.40E-26,-0.136559826,0.342,0.292,6.44E-22,3,Wwp1
Usp3,3.01E-20,-0.134521434,0.317,0.295,8.07E-16,3,Usp3
Adcy9,3.09E-26,-0.134257519,0.346,0.311,8.29E-22,3,Adcy9
Phf20,5.88E-26,-0.133872349,0.365,0.33,1.58E-21,3,Phf20
Nlk,1.63E-40,-0.133518149,0.434,0.375,4.37E-36,3,Nlk
Rbm26,4.62E-28,-0.13318732,0.594,0.549,1.24E-23,3,Rbm26
Stk10.1,2.56E-17,-0.13108476,0.324,0.304,6.86E-13,3,Stk10
Ppp3ca,1.29E-18,-0.130965213,0.848,0.81,3.47E-14,3,Ppp3ca
Hck.1,7.40E-11,-0.130119089,0.433,0.44,1.99E-06,3,Hck
Setd2,1.02E-38,-0.129303556,0.481,0.427,2.73E-34,3,Setd2
Tulp4,2.60E-24,-0.128875299,0.336,0.303,6.97E-20,3,Tulp4
Rb1cc1,3.29E-27,-0.128732633,0.347,0.314,8.82E-23,3,Rb1cc1
Iffo1.1,2.67E-26,-0.128708847,0.321,0.292,7.17E-22,3,Iffo1
Son.1,6.06E-32,-0.128429817,0.876,0.817,1.63E-27,3,Son
Rin3.1,1.24E-21,-0.128361771,0.308,0.286,3.32E-17,3,Rin3
Sfi1,3.53E-21,-0.127791731,0.264,0.246,9.48E-17,3,Sfi1
Rab31.1,8.76E-22,-0.127198891,0.522,0.484,2.35E-17,3,Rab31
Spire1.2,5.61E-45,-0.127182375,0.536,0.472,1.51E-40,3,Spire1
Pou2f2.1,9.73E-18,-0.127155266,0.582,0.557,2.61E-13,3,Pou2f2
Il6st.1,1.77E-23,-0.126928704,0.361,0.333,4.75E-19,3,Il6st
Zranb2,1.46E-36,-0.126859093,0.384,0.335,3.93E-32,3,Zranb2
Lrch1.1,1.28E-27,-0.126515248,0.832,0.782,3.44E-23,3,Lrch1
B4galt1,4.11E-25,-0.126475362,0.452,0.417,1.10E-20,3,B4galt1
Ttc39b,7.56E-34,-0.126381055,0.263,0.226,2.03E-29,3,Ttc39b
Dennd5a.1,8.79E-22,-0.126367426,0.372,0.347,2.36E-17,3,Dennd5a
Syk,5.14E-21,-0.126286873,0.381,0.354,1.38E-16,3,Syk
Mkln1,6.38E-39,-0.126249768,0.578,0.515,1.71E-34,3,Mkln1
Camk1d,2.25E-17,-0.124821983,0.907,0.886,6.05E-13,3,Camk1d
Ube2h,1.99E-35,-0.124317217,0.507,0.45,5.35E-31,3,Ube2h
Plekho1.1,2.11E-39,-0.123883742,0.494,0.436,5.65E-35,3,Plekho1
Man1a2.1,1.79E-34,-0.123165731,0.579,0.526,4.80E-30,3,Man1a2
Tut4,2.96E-34,-0.12263839,0.452,0.4,7.94E-30,3,Tut4
2510009E07Rik,2.25E-20,-0.122307366,0.253,0.231,6.03E-16,3,2510009E07Rik
Mycbp2,2.40E-24,-0.122122822,0.846,0.8,6.44E-20,3,Mycbp2
Slc29a3.1,2.71E-26,-0.121910754,0.305,0.278,7.26E-22,3,Slc29a3
Nfatc3,3.16E-34,-0.121845049,0.296,0.25,8.47E-30,3,Nfatc3
Kmt5b.1,6.08E-26,-0.121169209,0.339,0.308,1.63E-21,3,Kmt5b
Ccdc93.1,4.85E-30,-0.121120666,0.377,0.34,1.30E-25,3,Ccdc93
Hnrnpr,3.14E-24,-0.120649683,0.262,0.234,8.44E-20,3,Hnrnpr
Sft2d1.1,4.98E-44,-0.11896306,0.487,0.423,1.34E-39,3,Sft2d1
Kat2b,1.33E-22,-0.118456047,0.253,0.221,3.56E-18,3,Kat2b
Pip4p1.1,2.53E-33,-0.117976876,0.273,0.239,6.78E-29,3,Pip4p1
Zswim6,4.04E-22,-0.117831371,0.787,0.74,1.08E-17,3,Zswim6
Wdr37,2.09E-28,-0.115869565,0.31,0.274,5.61E-24,3,Wdr37
Gm5086.1,1.12E-22,-0.115792708,0.523,0.479,3.02E-18,3,Gm5086
Senp7,1.21E-29,-0.115676175,0.289,0.253,3.24E-25,3,Senp7
9930021J03Rik,1.37E-20,-0.115582961,0.367,0.333,3.67E-16,3,9930021J03Rik
