,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
Spata2l.2,1.16E-121,0.280854011,0.335,0.129,2.26E-117,6,Spata2l
Rprml.5,6.94E-121,0.361906377,0.555,0.284,1.35E-116,6,Rprml
Itgb1bp1.1,1.42E-120,0.272682473,0.332,0.128,2.76E-116,6,Itgb1bp1
Oxr1.5,7.71E-120,-0.537399365,0.328,0.596,1.50E-115,6,Oxr1
Nomo1.1,2.22E-119,0.354940116,0.582,0.315,4.33E-115,6,Nomo1
Foxp2.3,1.08E-118,0.250665506,0.267,0.09,2.10E-114,6,Foxp2
Jph4.4,1.67E-118,0.37182749,0.646,0.364,3.25E-114,6,Jph4
Map4.3,1.12E-117,-0.489987072,0.465,0.72,2.19E-113,6,Map4
Rab6a.4,4.16E-117,-0.461068008,0.74,0.898,8.11E-113,6,Rab6a
Sesn3.3,2.32E-116,0.336552873,0.547,0.282,4.54E-112,6,Sesn3
Efhd2.4,5.06E-116,-0.569462745,0.296,0.568,9.87E-112,6,Efhd2
Akap9,7.68E-115,0.276731732,0.353,0.145,1.50E-110,6,Akap9
Ap1s2.3,1.06E-114,0.3137133,0.458,0.215,2.07E-110,6,Ap1s2
Podxl2.3,1.33E-114,-0.521423778,0.353,0.626,2.60E-110,6,Podxl2
Dlgap1.5,1.95E-114,-0.600407925,0.307,0.563,3.81E-110,6,Dlgap1
Ly6e.2,2.16E-113,-0.493349075,0.39,0.662,4.22E-109,6,Ly6e
Scd2.4,3.59E-112,-0.480888275,0.982,0.992,7.01E-108,6,Scd2
Gpr158.4,4.98E-112,0.368149293,0.555,0.301,9.71E-108,6,Gpr158
Pea15a.3,1.58E-111,-0.458781507,0.629,0.844,3.09E-107,6,Pea15a
Atp1a2.4,2.58E-111,-0.590243289,0.828,0.929,5.03E-107,6,Atp1a2
Camk2b.2,5.51E-111,0.384158983,0.878,0.74,1.07E-106,6,Camk2b
Acy1,8.74E-111,0.175545178,0.171,0.045,1.71E-106,6,Acy1
Prkar1b.4,1.42E-110,-0.462245324,0.797,0.926,2.77E-106,6,Prkar1b
Adcy1.2,2.83E-110,-0.595500147,0.385,0.622,5.52E-106,6,Adcy1
Map1b.3,4.60E-109,-0.454187671,0.818,0.932,8.98E-105,6,Map1b
Gm13889.3,1.29E-108,0.309039842,0.41,0.187,2.52E-104,6,Gm13889
Egr3.5,1.88E-108,0.328132629,0.612,0.328,3.67E-104,6,Egr3
Nptxr.5,2.38E-108,-0.672259061,0.446,0.696,4.64E-104,6,Nptxr
Dlgap3.4,5.60E-108,0.406415375,0.786,0.579,1.09E-103,6,Dlgap3
Kif1a.3,1.68E-107,-0.431648086,0.686,0.889,3.27E-103,6,Kif1a
Smarcd1.3,1.46E-106,0.330815152,0.558,0.305,2.85E-102,6,Smarcd1
Hsp90aa1.3,1.99E-106,-0.361359736,0.983,0.995,3.89E-102,6,Hsp90aa1
Syn1.3,2.72E-106,-0.442019063,0.681,0.863,5.30E-102,6,Syn1
Cx3cl1.4,4.29E-106,0.363015405,0.926,0.82,8.37E-102,6,Cx3cl1
Nrgn.5,1.84E-105,0.358075043,0.998,0.925,3.58E-101,6,Nrgn
Disp2.2,2.96E-105,-0.509874966,0.264,0.529,5.78E-101,6,Disp2
Dlx5,1.10E-103,0.133679288,0.114,0.023,2.14E-99,6,Dlx5
Rpl41.4,3.46E-102,0.254536647,1,1,6.76E-98,6,Rpl41
Sub1.3,4.85E-102,0.353508929,0.942,0.897,9.47E-98,6,Sub1
Mrtfb.5,8.60E-102,0.334264339,0.633,0.37,1.68E-97,6,Mrtfb
Gpx1.1,1.03E-101,0.375545248,0.759,0.568,2.01E-97,6,Gpx1
Lpl,2.44E-101,0.188052197,0.215,0.069,4.75E-97,6,Lpl
Camk2n1.5,4.36E-101,0.259079725,0.998,0.964,8.51E-97,6,Camk2n1
Sez6l2,9.53E-101,-0.43362259,0.644,0.837,1.86E-96,6,Sez6l2
Mtcl1.3,5.33E-100,0.27599599,0.378,0.171,1.04E-95,6,Mtcl1
Sh3bgrl3.4,6.62E-100,0.377193038,0.881,0.776,1.29E-95,6,Sh3bgrl3
Kcna4.2,7.05E-100,0.183238844,0.201,0.063,1.37E-95,6,Kcna4
Btg3.1,1.82E-99,0.223355099,0.258,0.095,3.56E-95,6,Btg3
Sumo3.1,4.03E-99,0.339943049,0.638,0.386,7.87E-95,6,Sumo3
Atp6v1a.3,5.71E-99,-0.432491961,0.59,0.79,1.11E-94,6,Atp6v1a
Atp1b1.5,8.23E-99,-0.347064539,1,0.996,1.61E-94,6,Atp1b1
Ube2ql1.5,1.40E-98,-0.493285252,0.29,0.534,2.73E-94,6,Ube2ql1
Ndrg2.5,1.94E-98,-0.475305455,0.877,0.936,3.78E-94,6,Ndrg2
Kif5a.3,2.73E-98,-0.4796298,0.825,0.929,5.34E-94,6,Kif5a
Rerg,6.34E-98,0.169794135,0.155,0.042,1.24E-93,6,Rerg
Rhobtb2.3,8.00E-98,0.302604316,0.45,0.227,1.56E-93,6,Rhobtb2
Tagln3.3,8.62E-97,-0.413999105,0.62,0.817,1.68E-92,6,Tagln3
Gpr155,1.68E-96,0.228675316,0.315,0.13,3.27E-92,6,Gpr155
Snap47.3,2.73E-96,-0.404492025,0.734,0.883,5.33E-92,6,Snap47
Clip3.3,3.12E-96,-0.395428582,0.633,0.835,6.09E-92,6,Clip3
Cox7c,3.23E-95,0.273424762,0.999,0.998,6.30E-91,6,Cox7c
Cd81.5,8.48E-95,-0.452553244,0.715,0.869,1.65E-90,6,Cd81
Vamp1.5,8.65E-95,-0.573931473,0.189,0.432,1.69E-90,6,Vamp1
Ccdc136.4,2.28E-94,-0.559336305,0.154,0.397,4.44E-90,6,Ccdc136
Ndrg3.4,3.69E-94,-0.424781056,0.707,0.864,7.20E-90,6,Ndrg3
Dpysl2,6.49E-93,-0.413895186,0.717,0.878,1.27E-88,6,Dpysl2
Pde8b.3,1.45E-92,0.270256472,0.385,0.183,2.84E-88,6,Pde8b
Asphd2.5,1.75E-92,0.303569806,0.548,0.307,3.42E-88,6,Asphd2
Bag5,1.81E-92,0.270789634,0.414,0.202,3.53E-88,6,Bag5
Gpm6b.3,2.69E-92,0.309029732,0.972,0.911,5.25E-88,6,Gpm6b
Lingo1.4,1.05E-91,-0.534480025,0.384,0.597,2.05E-87,6,Lingo1
Sertad4,1.93E-91,0.160073429,0.176,0.053,3.77E-87,6,Sertad4
Tle4.2,3.16E-91,0.246859877,0.345,0.154,6.17E-87,6,Tle4
Tlnrd1.1,5.00E-91,0.228824457,0.286,0.116,9.75E-87,6,Tlnrd1
Lzts1.5,7.40E-91,0.251581082,0.345,0.155,1.44E-86,6,Lzts1
Cst3.5,8.08E-91,0.254129282,1,1,1.58E-86,6,Cst3
Rps29.5,1.06E-90,0.231214833,1,1,2.06E-86,6,Rps29
Tmem59l.4,1.31E-90,-0.419995607,0.506,0.721,2.55E-86,6,Tmem59l
Shb,2.44E-90,0.167074592,0.173,0.052,4.75E-86,6,Shb
Tecr.2,3.60E-90,-0.394782839,0.76,0.901,7.02E-86,6,Tecr
Ndfip2.3,2.50E-89,0.351169737,0.597,0.369,4.88E-85,6,Ndfip2
Myo5b.1,2.69E-89,0.195308305,0.22,0.077,5.25E-85,6,Myo5b
Mpped2,2.75E-89,0.207120163,0.247,0.093,5.36E-85,6,Mpped2
Aldoc.5,1.08E-88,-0.390637024,0.978,0.979,2.11E-84,6,Aldoc
mt-Co1.2,4.34E-88,0.133733891,1,1,8.47E-84,6,mt-Co1
Gmpr,4.60E-88,0.250172895,0.367,0.172,8.98E-84,6,Gmpr
Myh10.2,1.72E-87,0.312384261,0.615,0.379,3.35E-83,6,Myh10
Tomm20.2,3.68E-87,0.321720812,0.884,0.808,7.19E-83,6,Tomm20
Smarcd3.3,8.39E-87,0.288901782,0.532,0.3,1.64E-82,6,Smarcd3
Slc6a11.5,8.74E-87,-0.532249789,0.134,0.362,1.71E-82,6,Slc6a11
Traip,3.71E-86,0.167945951,0.17,0.052,7.24E-82,6,Traip
Cdh13.2,4.08E-86,0.246216854,0.404,0.197,7.97E-82,6,Cdh13
Lmo3.4,1.23E-85,0.222009653,0.494,0.256,2.41E-81,6,Lmo3
Gng10.4,2.04E-85,0.279585748,0.493,0.271,3.98E-81,6,Gng10
Tusc3.5,5.53E-85,0.31300158,0.701,0.457,1.08E-80,6,Tusc3
Thy1.5,8.28E-85,-0.392801638,0.907,0.953,1.61E-80,6,Thy1
Ramp1.1,1.29E-84,0.343273997,0.711,0.499,2.51E-80,6,Ramp1
Pitpna.3,1.49E-84,-0.394472449,0.498,0.71,2.92E-80,6,Pitpna
Ndufa1.1,2.74E-84,0.344002764,0.889,0.829,5.35E-80,6,Ndufa1
Stxbp1.4,3.51E-84,-0.392374417,0.811,0.917,6.84E-80,6,Stxbp1
Slc17a6.5,4.44E-84,-0.548299436,0.088,0.307,8.66E-80,6,Slc17a6
Tceal6.3,4.44E-84,0.280771205,0.497,0.274,8.66E-80,6,Tceal6
Sipa1l1.5,1.35E-83,0.288604113,0.561,0.324,2.64E-79,6,Sipa1l1
D430019H16Rik.2,1.45E-83,0.26220822,0.402,0.2,2.82E-79,6,D430019H16Rik
Rpl30.5,1.74E-83,0.271867429,0.998,0.992,3.40E-79,6,Rpl30
Rph3a.2,1.80E-82,-0.442231335,0.321,0.546,3.52E-78,6,Rph3a
Atp1b2.5,4.79E-82,-0.436430502,0.428,0.645,9.36E-78,6,Atp1b2
Gm19410,6.78E-82,0.149928517,0.143,0.041,1.32E-77,6,Gm19410
Gsg1l.3,1.63E-81,0.20683882,0.275,0.114,3.19E-77,6,Gsg1l
Ptms.3,2.71E-81,0.288085759,0.969,0.921,5.28E-77,6,Ptms
Trnp1.4,7.83E-81,0.367777489,0.762,0.598,1.53E-76,6,Trnp1
Neto2.1,7.89E-81,0.234181373,0.318,0.144,1.54E-76,6,Neto2
Pdcd6,3.13E-80,0.291120048,0.552,0.331,6.10E-76,6,Pdcd6
Klf9.2,3.89E-80,0.32370637,0.664,0.429,7.59E-76,6,Klf9
Rps21.5,4.33E-80,0.220785277,1,1,8.45E-76,6,Rps21
Klf16.1,4.56E-80,0.187150971,0.213,0.078,8.90E-76,6,Klf16
Stk32c.4,9.44E-80,0.253038338,0.507,0.28,1.84E-75,6,Stk32c
Mettl9.2,1.02E-79,0.278605187,0.508,0.292,1.98E-75,6,Mettl9
Tspan7.5,2.29E-79,0.259060227,0.998,0.986,4.47E-75,6,Tspan7
Nat14.4,2.35E-79,0.255413265,0.483,0.266,4.58E-75,6,Nat14
Rasgrp1.5,3.51E-79,0.293422442,0.881,0.728,6.84E-75,6,Rasgrp1
Nudt4.5,4.25E-79,-0.465911801,0.236,0.453,8.29E-75,6,Nudt4
Srm,4.82E-79,0.257461167,0.466,0.255,9.41E-75,6,Srm
Coch.2,1.12E-78,0.20663504,0.267,0.112,2.18E-74,6,Coch
Slc25a18.4,1.26E-78,-0.394662472,0.093,0.309,2.46E-74,6,Slc25a18
Lrrtm3,1.51E-78,0.225939341,0.327,0.152,2.95E-74,6,Lrrtm3
Osbpl1a.4,1.90E-78,-0.491995193,0.342,0.543,3.70E-74,6,Osbpl1a
Reep5.2,3.12E-78,-0.365027982,0.751,0.887,6.08E-74,6,Reep5
Cdo1,5.60E-78,0.201051313,0.258,0.106,1.09E-73,6,Cdo1
Ryr3,6.04E-78,0.163563095,0.178,0.06,1.18E-73,6,Ryr3
Chgb.5,6.79E-78,-0.480041332,0.635,0.78,1.32E-73,6,Chgb
Mgst3.5,8.87E-78,-0.443332489,0.463,0.655,1.73E-73,6,Mgst3
Tyro3.5,1.38E-77,0.247884276,0.488,0.27,2.70E-73,6,Tyro3
Dek.1,1.45E-77,0.288322978,0.542,0.326,2.83E-73,6,Dek
Gng2.1,2.75E-77,-0.420640323,0.173,0.396,5.37E-73,6,Gng2
Gpr26.5,2.82E-77,0.244564762,0.301,0.136,5.50E-73,6,Gpr26
Kcnc2.3,3.00E-77,-0.476282259,0.134,0.348,5.85E-73,6,Kcnc2
Snap91.4,3.02E-77,-0.384362293,0.465,0.673,5.88E-73,6,Snap91
Rps27.5,3.67E-77,0.275443561,0.998,0.987,7.17E-73,6,Rps27
Cpe.3,5.64E-77,-0.258728429,1,0.999,1.10E-72,6,Cpe
Napb.4,5.91E-77,-0.408435155,0.46,0.669,1.15E-72,6,Napb
Tcf25.2,7.28E-77,-0.331506159,0.864,0.94,1.42E-72,6,Tcf25
Myo1b.1,1.11E-76,0.182515208,0.223,0.086,2.17E-72,6,Myo1b
Lamp5.5,1.28E-76,0.136388638,0.563,0.304,2.50E-72,6,Lamp5
Scn1b.3,2.39E-76,-0.490830599,0.881,0.911,4.66E-72,6,Scn1b
Apbb1.5,8.09E-76,-0.363096283,0.759,0.893,1.58E-71,6,Apbb1
Mchr1,1.44E-75,0.15121498,0.169,0.056,2.81E-71,6,Mchr1
Arhgap10,2.14E-75,0.136209177,0.134,0.039,4.18E-71,6,Arhgap10
Acvr1c,1.28E-74,0.156149312,0.161,0.052,2.51E-70,6,Acvr1c
3110039M20Rik,1.71E-74,0.151811364,0.158,0.051,3.33E-70,6,3110039M20Rik
Plxnd1.5,2.37E-74,0.20479705,0.304,0.137,4.63E-70,6,Plxnd1
Pantr1.5,3.26E-74,0.267584943,0.589,0.358,6.36E-70,6,Pantr1
Tmsb4x.4,8.36E-74,0.243857123,1,1,1.63E-69,6,Tmsb4x
Nhp2.4,1.22E-73,0.255667719,0.485,0.278,2.37E-69,6,Nhp2
Kif1b.2,1.56E-73,-0.365698767,0.61,0.799,3.05E-69,6,Kif1b
Atp6ap1l.1,1.95E-73,0.142718873,0.141,0.043,3.81E-69,6,Atp6ap1l
Otof,2.28E-73,0.145640736,0.123,0.034,4.45E-69,6,Otof
Camk4,2.50E-73,0.139964373,0.145,0.044,4.88E-69,6,Camk4
Rims3.4,3.08E-73,-0.456882348,0.178,0.389,6.00E-69,6,Rims3
S100a10.4,3.09E-73,0.281446688,0.434,0.24,6.04E-69,6,S100a10
Rplp2.5,4.75E-73,0.260889545,0.995,0.976,9.27E-69,6,Rplp2
Syt1.4,1.22E-72,-0.401960895,0.924,0.945,2.38E-68,6,Syt1
Snrpn.2,1.39E-72,-0.326970202,0.977,0.981,2.71E-68,6,Snrpn
Plcb4.3,1.81E-72,-0.445997149,0.091,0.29,3.54E-68,6,Plcb4
Rpl29.2,1.83E-72,0.262812401,0.985,0.967,3.56E-68,6,Rpl29
Dner.3,2.20E-72,-0.460000697,0.283,0.484,4.29E-68,6,Dner
Man1a,4.51E-72,0.16165259,0.178,0.063,8.80E-68,6,Man1a
Celf1.2,4.95E-72,0.266306481,0.531,0.318,9.65E-68,6,Celf1
Cnksr2.5,8.20E-72,0.241595674,0.459,0.252,1.60E-67,6,Cnksr2
Actg1.2,1.12E-71,0.194934389,1,0.999,2.19E-67,6,Actg1
Agt.5,1.45E-71,-0.521031165,0.093,0.289,2.83E-67,6,Agt
Kcnj2,1.67E-71,0.105361201,0.103,0.026,3.27E-67,6,Kcnj2
Dlg2.5,2.25E-71,0.256753939,0.503,0.294,4.39E-67,6,Dlg2
Itm2b,3.06E-71,-0.299645654,0.981,0.99,5.98E-67,6,Itm2b
Ppm1e.3,4.09E-71,-0.382907646,0.142,0.352,7.98E-67,6,Ppm1e
Plekhb1.4,6.78E-71,-0.596686274,0.537,0.701,1.32E-66,6,Plekhb1
Gls.4,6.88E-71,-0.407707228,0.444,0.626,1.34E-66,6,Gls
Mapt,1.18E-70,-0.387156907,0.462,0.656,2.29E-66,6,Mapt
Bin1.2,2.41E-70,-0.428579759,0.463,0.668,4.71E-66,6,Bin1
Junb.5,3.01E-70,0.261483618,0.375,0.194,5.88E-66,6,Junb
Sult4a1.2,4.10E-70,-0.356213359,0.58,0.751,7.99E-66,6,Sult4a1
Snn.5,4.16E-70,0.280584481,0.649,0.423,8.12E-66,6,Snn
Tmod1.3,5.36E-70,0.191607494,0.34,0.165,1.05E-65,6,Tmod1
Chst1.5,8.62E-70,0.301258417,0.742,0.547,1.68E-65,6,Chst1
Ywhaq.2,1.19E-69,-0.34911574,0.906,0.957,2.32E-65,6,Ywhaq
Grasp.4,1.45E-69,0.203133823,0.313,0.148,2.83E-65,6,Grasp
Fam49a.4,1.69E-69,0.278463088,0.607,0.388,3.30E-65,6,Fam49a
Ski.4,4.65E-69,0.226475714,0.469,0.265,9.08E-65,6,Ski
Ap1ar.1,1.47E-68,0.233244996,0.436,0.242,2.87E-64,6,Ap1ar
Dusp14.5,1.99E-68,0.263549502,0.478,0.276,3.89E-64,6,Dusp14
Nsf.4,2.20E-68,-0.379677643,0.88,0.935,4.29E-64,6,Nsf
Ccdc88c,2.56E-68,0.143168334,0.136,0.042,5.00E-64,6,Ccdc88c
Clstn1.4,2.83E-68,-0.340730153,0.933,0.967,5.51E-64,6,Clstn1
Kcnj10.3,5.64E-68,-0.475921627,0.24,0.438,1.10E-63,6,Kcnj10
Pgm2l1.4,8.84E-68,-0.428753995,0.312,0.51,1.72E-63,6,Pgm2l1
Mbnl2.1,1.49E-67,0.279021949,0.685,0.478,2.90E-63,6,Mbnl2
Npas2,2.77E-67,0.172931447,0.2,0.078,5.41E-63,6,Npas2
Mkrn1.1,2.87E-67,0.267530521,0.596,0.382,5.60E-63,6,Mkrn1
H3f3a.3,3.09E-67,0.265826522,0.898,0.829,6.02E-63,6,H3f3a
Sv2a.2,3.64E-67,-0.342052602,0.607,0.783,7.11E-63,6,Sv2a
Sez6l.3,6.22E-67,-0.375822574,0.171,0.376,1.21E-62,6,Sez6l
Nrip3.3,1.08E-66,-0.421862331,0.124,0.32,2.11E-62,6,Nrip3
Fam110b.2,1.22E-66,0.188627204,0.293,0.137,2.37E-62,6,Fam110b
Zfyve28,2.66E-66,0.17527278,0.226,0.094,5.20E-62,6,Zfyve28
Rgs8.3,3.41E-66,0.214107432,0.388,0.205,6.65E-62,6,Rgs8
Cyp46a1.4,4.45E-66,0.286752896,0.711,0.518,8.68E-62,6,Cyp46a1
Kcnh4,4.81E-66,0.112167002,0.105,0.028,9.38E-62,6,Kcnh4
Ubl3.3,5.06E-66,0.304901623,0.732,0.566,9.88E-62,6,Ubl3
Lamp1.3,5.34E-66,-0.376541749,0.651,0.807,1.04E-61,6,Lamp1
Tubb3.3,6.30E-66,-0.369452736,0.658,0.8,1.23E-61,6,Tubb3
Hist1h2bc.2,8.73E-66,0.247358193,0.563,0.349,1.70E-61,6,Hist1h2bc
Cacnb1.5,1.22E-65,0.239371944,0.457,0.262,2.38E-61,6,Cacnb1
Dbi.4,1.61E-65,-0.470805853,0.874,0.929,3.15E-61,6,Dbi
Utrn,2.21E-65,0.187967285,0.249,0.109,4.31E-61,6,Utrn
Pkig.5,3.51E-65,0.244573802,0.574,0.355,6.85E-61,6,Pkig
Fxyd7.4,3.62E-65,-0.429883723,0.382,0.565,7.06E-61,6,Fxyd7
Tspyl4.4,5.38E-65,-0.358975787,0.636,0.791,1.05E-60,6,Tspyl4
Sept7.3,7.44E-65,-0.356922736,0.73,0.842,1.45E-60,6,7-Sep
Kdm4b,7.62E-65,0.199379621,0.264,0.12,1.49E-60,6,Kdm4b
Gnao1.3,1.17E-64,0.263505929,0.918,0.857,2.28E-60,6,Gnao1
Ncdn.5,1.63E-64,0.22271969,0.999,0.984,3.18E-60,6,Ncdn
Cdk14.3,1.84E-64,-0.355321402,0.132,0.329,3.59E-60,6,Cdk14
Speg.5,1.98E-64,0.193481014,0.363,0.188,3.86E-60,6,Speg
Ssbp4.3,2.20E-64,0.248508587,0.586,0.376,4.29E-60,6,Ssbp4
Vti1b.2,2.93E-64,0.295684775,0.817,0.716,5.71E-60,6,Vti1b
Abr.4,4.32E-64,-0.365365015,0.416,0.603,8.43E-60,6,Abr
Rps19.5,6.71E-64,0.238318528,0.996,0.988,1.31E-59,6,Rps19
Uqcr11,1.26E-63,0.235588384,0.994,0.987,2.46E-59,6,Uqcr11
Ank2.2,5.28E-63,-0.335562681,0.58,0.76,1.03E-58,6,Ank2
Glul.4,7.83E-63,-0.386690448,0.838,0.921,1.53E-58,6,Glul
Anks1b.4,8.38E-63,0.27149418,0.747,0.554,1.63E-58,6,Anks1b
Cox6c.1,1.68E-62,0.193186311,1,1,3.27E-58,6,Cox6c
Atp5md.2,2.65E-62,0.215049311,1,0.997,5.16E-58,6,Atp5md
Rap1gds1.4,4.40E-62,-0.387203628,0.528,0.682,8.59E-58,6,Rap1gds1
Arpc2.4,6.53E-62,0.259812133,0.704,0.511,1.27E-57,6,Arpc2
Rps2.3,7.43E-62,0.242615567,0.978,0.958,1.45E-57,6,Rps2
Dstn.1,1.07E-61,-0.353391294,0.459,0.646,2.08E-57,6,Dstn
Tubb5.4,1.51E-61,-0.327935233,0.855,0.931,2.94E-57,6,Tubb5
Auts2.3,1.55E-61,0.198003833,0.374,0.198,3.03E-57,6,Auts2
Sem1.2,2.57E-61,0.292670168,0.812,0.715,5.01E-57,6,Sem1
Mien1.3,3.25E-61,0.26764841,0.673,0.476,6.34E-57,6,Mien1
Hapln4.3,3.33E-61,-0.367439611,0.143,0.333,6.49E-57,6,Hapln4
Epb41,4.33E-61,0.191282232,0.226,0.098,8.46E-57,6,Epb41
Scd1.5,6.13E-61,-0.4259625,0.3,0.491,1.20E-56,6,Scd1
Selenop.5,8.32E-61,-0.429165467,0.567,0.726,1.62E-56,6,Selenop
Ypel2.2,8.86E-61,0.175782764,0.292,0.141,1.73E-56,6,Ypel2
Skil.1,1.81E-60,0.199111863,0.305,0.152,3.54E-56,6,Skil
Rbfox3.5,3.97E-60,0.244850756,0.619,0.403,7.75E-56,6,Rbfox3
Elavl4.3,7.40E-60,-0.309826615,0.093,0.273,1.44E-55,6,Elavl4
Prkch.2,8.81E-60,0.133410904,0.169,0.063,1.72E-55,6,Prkch
Jakmip1.1,1.54E-59,0.199524824,0.332,0.173,3.00E-55,6,Jakmip1
Rpl35a.5,1.74E-59,0.210140239,0.999,0.997,3.40E-55,6,Rpl35a
Mrpl33.2,2.02E-59,0.247962267,0.607,0.402,3.95E-55,6,Mrpl33
Nr4a1.5,3.06E-59,0.262326082,0.417,0.237,5.98E-55,6,Nr4a1
Nr2f1.5,3.46E-59,-0.331585451,0.122,0.308,6.75E-55,6,Nr2f1
Edil3.3,3.67E-59,-0.442032913,0.355,0.529,7.16E-55,6,Edil3
Atp6v0c.2,5.40E-59,-0.220766248,1,0.999,1.05E-54,6,Atp6v0c
Cited4,6.13E-59,0.122134856,0.128,0.042,1.20E-54,6,Cited4
Prkcd.5,1.16E-58,-0.831704821,0.125,0.299,2.26E-54,6,Prkcd
Efr3a.1,1.24E-58,-0.324633791,0.105,0.286,2.41E-54,6,Efr3a
Zfp503,1.78E-58,0.105370331,0.109,0.032,3.47E-54,6,Zfp503
Dnlz,2.04E-58,0.237447468,0.531,0.336,3.97E-54,6,Dnlz
Hmgn2.2,2.04E-58,0.222458369,0.391,0.218,3.99E-54,6,Hmgn2
Ppp1r16b.4,2.19E-58,0.201751823,0.45,0.263,4.27E-54,6,Ppp1r16b
Ptpn3.4,2.61E-58,-0.372296254,0.071,0.24,5.09E-54,6,Ptpn3
Shank1.2,4.71E-58,-0.359815912,0.172,0.36,9.18E-54,6,Shank1
Wscd2.3,8.30E-58,0.166530054,0.211,0.09,1.62E-53,6,Wscd2
Chrm1.5,1.20E-57,0.219315001,0.472,0.279,2.34E-53,6,Chrm1
Slc8a1.4,1.59E-57,-0.356128334,0.18,0.367,3.10E-53,6,Slc8a1
Grik5.4,2.70E-57,0.230114415,0.603,0.392,5.27E-53,6,Grik5
Doc2b,2.80E-57,0.159739989,0.177,0.07,5.47E-53,6,Doc2b
Kif5c.3,3.12E-57,-0.337425066,0.558,0.718,6.08E-53,6,Kif5c
Tcf7l2.4,3.44E-57,-0.499586313,0.065,0.227,6.71E-53,6,Tcf7l2
Car10.5,3.47E-57,-0.303173415,0.085,0.258,6.77E-53,6,Car10
Cacng3.5,3.67E-57,0.215137116,0.462,0.271,7.17E-53,6,Cacng3
Flrt3,4.45E-57,0.134283207,0.17,0.066,8.69E-53,6,Flrt3
Kcnt1.3,4.47E-57,0.211502468,0.356,0.194,8.72E-53,6,Kcnt1
Mbp.4,5.45E-57,-0.81512674,0.947,0.949,1.06E-52,6,Mbp
Cadps.3,6.43E-57,-0.375354695,0.307,0.486,1.26E-52,6,Cadps
Clic6,1.00E-56,0.111269437,0.139,0.048,1.96E-52,6,Clic6
Slc24a3.2,1.46E-56,-0.405927222,0.17,0.348,2.85E-52,6,Slc24a3
mt-Atp8.3,3.45E-56,0.243155394,0.886,0.78,6.74E-52,6,mt-Atp8
Btbd3.4,3.57E-56,-0.400802452,0.227,0.405,6.97E-52,6,Btbd3
Gabra4.3,5.67E-56,0.171778669,0.465,0.27,1.11E-51,6,Gabra4
B230334C09Rik.4,6.24E-56,0.205329278,0.382,0.213,1.22E-51,6,B230334C09Rik
Map1lc3a.2,6.99E-56,-0.298181837,0.877,0.935,1.36E-51,6,Map1lc3a
Cnst,8.81E-56,0.170998919,0.24,0.11,1.72E-51,6,Cnst
Pde4b,1.42E-55,0.194231961,0.445,0.261,2.76E-51,6,Pde4b
Rbp4.1,2.05E-55,0.133171452,0.18,0.072,3.99E-51,6,Rbp4
Wasf1.5,3.50E-55,0.241785665,0.69,0.488,6.83E-51,6,Wasf1
Zfp180,3.69E-55,0.178604672,0.276,0.136,7.20E-51,6,Zfp180
Krt12.3,4.66E-55,0.186542237,0.276,0.137,9.09E-51,6,Krt12
Ftl1.4,5.06E-55,0.226547736,0.952,0.916,9.86E-51,6,Ftl1
Plp1.3,5.95E-55,-1.054990659,0.719,0.836,1.16E-50,6,Plp1
Rtn4r.3,9.53E-55,-0.30773662,0.096,0.267,1.86E-50,6,Rtn4r
Reln.3,1.11E-54,0.162406751,0.258,0.122,2.16E-50,6,Reln
Hmgcs1.2,1.85E-54,-0.377047531,0.314,0.487,3.61E-50,6,Hmgcs1
Prr7.1,2.39E-54,0.17226793,0.231,0.106,4.67E-50,6,Prr7
Mrps33.2,3.71E-54,0.26900801,0.747,0.633,7.24E-50,6,Mrps33
Dgkz.5,5.18E-54,-0.39423964,0.439,0.586,1.01E-49,6,Dgkz
Hrh3.4,7.08E-54,0.208976784,0.474,0.286,1.38E-49,6,Hrh3
Ptprs.4,7.51E-54,-0.321648046,0.495,0.669,1.47E-49,6,Ptprs
Nsg1.2,1.51E-53,0.261006781,0.878,0.782,2.95E-49,6,Nsg1
Gas7.5,2.34E-53,0.221969233,0.522,0.329,4.56E-49,6,Gas7
Agap2.4,4.47E-53,0.198420646,0.436,0.257,8.72E-49,6,Agap2
Galnt9.4,4.78E-53,-0.321612372,0.133,0.305,9.33E-49,6,Galnt9
Rnf166,7.57E-53,0.182770944,0.292,0.15,1.48E-48,6,Rnf166
Pwwp2b,1.09E-52,0.12589168,0.146,0.055,2.13E-48,6,Pwwp2b
Galnt13,1.39E-52,0.14627971,0.197,0.085,2.71E-48,6,Galnt13
Calb1.3,1.47E-52,0.278293609,0.601,0.398,2.87E-48,6,Calb1
Caly.5,1.65E-52,0.244402548,0.829,0.715,3.21E-48,6,Caly
Uchl1.5,3.38E-52,-0.308258861,0.995,0.986,6.59E-48,6,Uchl1
Tcf4.5,3.54E-52,-0.412091555,0.296,0.458,6.91E-48,6,Tcf4
Ppp2r5d.2,4.18E-52,0.195234558,0.48,0.297,8.16E-48,6,Ppp2r5d
Limd2.4,4.66E-52,0.179399201,0.434,0.254,9.10E-48,6,Limd2
Saraf.3,9.57E-52,-0.301412856,0.575,0.73,1.87E-47,6,Saraf
Kcnq5.4,1.06E-51,0.173751351,0.285,0.145,2.07E-47,6,Kcnq5
